v1,v2,category
ham,"안녕하세요, 교육부입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-1199",기관
ham,"안녕하세요, 신한은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-4229",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 19709원을 288-9686-612로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 하나은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-3097",기관
ham,"안녕하세요, 현대자동차입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 하나은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-6497",기관
ham,"안녕하세요, 보건복지부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 교통비 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 체육대회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 교통비 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-5156",기관
ham,"안녕하세요, SK하이닉스입니다. 워크샵 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 행정안전부입니다. 교통비 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-3126",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-4564",기관
ham,"안녕하세요, SK브로드밴드입니다. 인터넷 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG유플러스입니다. 케이블 TV 요금 안내 관련 공지드립니다. 문의: 031-8041-3307",기관
ham,"안녕하세요, 서울대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-4868",기관
ham,"안녕하세요, 행정안전부입니다. 주택 보조금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 하나은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-6001",기관
ham,"안녕하세요, 신한은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-4919",기관
ham,"안녕하세요, 행정안전부입니다. 긴급 재난 지원금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. IoT 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 삼성전자입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 교육 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, KT입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG전자입니다. 비용 정산 안내드립니다. 40197원을 947-9480-674로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-5233",기관
ham,"안녕하세요, 카카오입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 우리은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-2720",기관
ham,"안녕하세요, 수자원공사입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 수자원공사입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 건강 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 연말정산 안내드립니다. 문의: 031-8041-8462",기관
ham,"안녕하세요, 한국전력입니다. 케이블 TV 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 국세청입니다. 종합소득세 신고 안내드립니다. 문의: 031-8041-4082",기관
ham,"안녕하세요, 삼성전자입니다. 비용 정산 안내드립니다. 43883원을 955-3162-384로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 고려대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 행정안전부입니다. 교통비 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 소득세 신고 안내드립니다. 문의: 031-8041-3752",기관
ham,"안녕하세요, 국세청입니다. 주택 보조금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 비용 정산 안내드립니다. 39036원을 792-5674-579로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 재난 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 고려대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7437",기관
ham,"안녕하세요, KT입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG유플러스입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 이번 학기 신입생 오리엔테이션 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 건강 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 교통비 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 삼성전자입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 연세대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 고려대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 행정안전부입니다. 긴급 재난 지원금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 고려대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 행정안전부입니다. 세금 혜택 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 재산세 납부 안내드립니다. 문의: 031-8041-1829",기관
ham,"안녕하세요, 고려대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-5409",기관
ham,"안녕하세요, 카카오입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, KT입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-5432",기관
ham,"안녕하세요, 보건복지부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 행정안전부입니다. 긴급 재난 지원금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-5463",기관
ham,"안녕하세요, 카카오입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7751",기관
ham,"안녕하세요, 고려대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-4368",기관
ham,"안녕하세요, 삼성전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 행정안전부입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-2381",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-9274",기관
ham,"안녕하세요, 삼성전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-4386",기관
ham,"안녕하세요, 한국전력입니다. 전기 요금 안내 관련 공지드립니다. 문의: 031-8041-3423",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 입학식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-2850",기관
ham,"안녕하세요, 국세청입니다. 교육 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 서울대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 삼성전자입니다. 비용 정산 안내드립니다. 29767원을 761-3267-560로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 수자원공사입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-2045",기관
ham,"안녕하세요, 수자원공사입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 긴급 재난 지원금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 체육대회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 서울대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7436",기관
ham,"안녕하세요, 연세대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 주택 보조금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국전력입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, LG전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7771",기관
ham,"안녕하세요, 교육부입니다. 교통비 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 부산대학교입니다. IoT 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, LG유플러스입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-9083",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-8152",기관
ham,"안녕하세요, 연세대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 삼성전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 신입생 오리엔테이션 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 29643원을 115-1759-738로 보내주시기 바랍니다.",기관
ham,"안녕하세요, LG전자입니다. 비용 정산 안내드립니다. 33493원을 834-7311-569로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. IoT 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 서울대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, KT입니다. 전기 요금 안내 관련 공지드립니다. 문의: 031-8041-6700",기관
ham,"안녕하세요, 고려대학교입니다. 이번 학기 입학식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-4992",기관
ham,"안녕하세요, 수자원공사입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-4587",기관
ham,"안녕하세요, KT입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 고려대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, KT입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-4929",기관
ham,"안녕하세요, 한국전력입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 31761원을 613-2861-847로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 우리은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-6286",기관
ham,"안녕하세요, 보건복지부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. 스마트공장 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 이번 학기 입학식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 삼성전자입니다. 비용 정산 안내드립니다. 28552원을 842-7395-194로 보내주시기 바랍니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 인터넷 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 체육대회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 국세청입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-1186",기관
ham,"안녕하세요, 현대자동차입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 연말정산 안내드립니다. 문의: 031-8041-4024",기관
ham,"안녕하세요, 연세대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 현대자동차입니다. 비용 정산 안내드립니다. 30822원을 864-7005-733로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. IoT 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 카카오입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 교육부입니다. 건강 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 42682원을 174-5614-211로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-6565",기관
ham,"안녕하세요, 한국전력입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-4444",기관
ham,"안녕하세요, 삼성전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 수자원공사입니다. 인터넷 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 재난 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 연말정산 안내드립니다. 문의: 031-8041-4505",기관
ham,"안녕하세요, 보건복지부입니다. 교육 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-2333",기관
ham,"안녕하세요, 한국전력입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-9900",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-9927",기관
ham,"안녕하세요, 삼성전자입니다. 비용 정산 안내드립니다. 35765원을 946-4675-601로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. 이번 학기 신입생 오리엔테이션 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 36852원을 727-9538-411로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-8145",기관
ham,"안녕하세요, SK하이닉스입니다. 비용 정산 안내드립니다. 23411원을 156-1624-165로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 수자원공사입니다. 수도 요금 안내 관련 공지드립니다. 문의: 031-8041-7140",기관
ham,"안녕하세요, 카카오입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 우리은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-6257",기관
ham,"안녕하세요, 서울대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7390",기관
ham,"안녕하세요, 고려대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-4076",기관
ham,"안녕하세요, 삼성전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 연세대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG유플러스입니다. 전기 요금 안내 관련 공지드립니다. 문의: 031-8041-4023",기관
ham,"안녕하세요, 부산대학교입니다. 블록체인 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 한국전력입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-2976",기관
ham,"안녕하세요, 한국전력입니다. 인터넷 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 비용 정산 안내드립니다. 30070원을 612-9266-940로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 한국전력입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 46310원을 634-6962-109로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 건강보험 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-8238",기관
ham,"안녕하세요, 수자원공사입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 21011원을 808-8019-291로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-8641",기관
ham,"안녕하세요, LG유플러스입니다. 케이블 TV 요금 안내 관련 공지드립니다. 문의: 031-8041-2445",기관
ham,"안녕하세요, 카카오입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, LG전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 이번 학기 신입생 오리엔테이션 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7403",기관
ham,"안녕하세요, 현대자동차입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 건강보험 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, KT입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, KT입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-5610",기관
ham,"안녕하세요, 국세청입니다. 교육 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 수자원공사입니다. 케이블 TV 요금 안내 관련 공지드립니다. 문의: 031-8041-6443",기관
ham,"안녕하세요, 보건복지부입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-2143",기관
ham,"안녕하세요, SK하이닉스입니다. 비용 정산 안내드립니다. 45936원을 617-5466-147로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 소득세 신고 안내드립니다. 문의: 031-8041-4367",기관
ham,"안녕하세요, LG유플러스입니다. 전기 요금 안내 관련 공지드립니다. 문의: 031-8041-4665",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7432",기관
ham,"안녕하세요, KT입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-1922",기관
ham,"안녕하세요, 현대자동차입니다. 비용 정산 안내드립니다. 17509원을 497-2903-446로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 주택 보조금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국전력입니다. 케이블 TV 요금 안내 관련 공지드립니다. 문의: 031-8041-7490",기관
ham,"안녕하세요, 교육부입니다. 건강보험 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 졸업식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 송년회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 재산세 납부 안내드립니다. 문의: 031-8041-2818",기관
ham,"안녕하세요, 교육부입니다. 소득세 신고 안내드립니다. 문의: 031-8041-6424",기관
ham,"안녕하세요, 보건복지부입니다. 건강 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 우리은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-8967",기관
ham,"안녕하세요, 고려대학교입니다. 스마트공장 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 서울대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 교육부입니다. 소득세 신고 안내드립니다. 문의: 031-8041-1391",기관
ham,"안녕하세요, 현대자동차입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 하나은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-7950",기관
ham,"안녕하세요, 서울대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-3968",기관
ham,"안녕하세요, 교육부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-2240",기관
ham,"안녕하세요, 고려대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-4981",기관
ham,"안녕하세요, 삼성전자입니다. 비용 정산 안내드립니다. 18589원을 935-1786-759로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 종합소득세 신고 안내드립니다. 문의: 031-8041-3779",기관
ham,"안녕하세요, 삼성전자입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 연세대학교입니다. 이번 학기 입학식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG유플러스입니다. 케이블 TV 요금 안내 관련 공지드립니다. 문의: 031-8041-2967",기관
ham,"안녕하세요, 부산대학교입니다. 블록체인 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 교통비 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 재난 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7431",기관
ham,"안녕하세요, LG전자입니다. 워크샵 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, LG전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 고려대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
