v1,v2,category
ham,"[Web발신]
(광고)[KT안내] 넷플릭스 3천원 할인

■ 넷플릭스 오리지널 ""더글로리 시즌2"" 3/10 공개! 

■ 넷플릭스 3천원 할인받고 감상하세요
 - 넷플릭스 스탠다드/프리미엄 3천원 할인
 - 넷플릭스 베이식 2천원 할인

■ 이벤트 바로가기
http://bit.ly/3XMgr4L 


수신거부콜백번호 : 080-451-0114

[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT] iCloud+ 4월 할인이벤트!

■ iCloud+ 2,000원 할인!
- KT결제 이용 시 할인 제공
- 바로가기: https://bit.ly/3JKBC1b

※ 문자 받으신 고객님께만 
이벤트 및 응모 선오픈! ※


■ 유의사항
- 이벤트 응모 필수
- 이벤트 상세사항 이벤트페이지 참고
- 미리납부 일부 이용자 이용불가
- 할인내역은 KT명세서에서 확인 가능

수신거부콜백번호: 080-451-0114

[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] 앱스토어 구독형 2천원 할인!

■ 유튜브프리미엄, 티빙, 웨이브 등
- KT 결제 이용 시, 2천원 할인
- 6월까지 이벤트 진행!
- 바로가기: http://bit.ly/3FPDPHK

■ 유의사항
- KT 아이폰 이용자 대상
- 이벤트 응모 필수
- 이벤트 별 종료일자 확인 필수
- 이벤트 상세사항 이벤트페이지 참고
- 미리납부는 일부 이용자에 한해 이용불가 할 수 있음
- 할인내역은 KT명세서에서 확인 가능

수신거부콜백번호: 080-451-0114

[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] KT 인터넷으로 갈아타시고, 삼성 75인치 TV 가져가세요! 상담만 받아도 스벅 100% 증정!

KT에서 가입사은품으로 '대형 TV 특별전'을 진행중입니다.
TV는 물론, 공기청정기, 다이슨 쿨선풍기, 플레이스테이션5 등 다양한 인기가전이 준비되어 있습니다.
편하게 상담하시고, 무료 스벅 커피도 받으세요!

■ 이벤트1. 전화상담만 받아도 스타벅스 아메리카노 즉시 증정!
■ 이벤트2. KT고객센터 또는 KT Shop에서 인터넷 가입시 역대급 시크릿 혜택!
① 최신 인기 가전 또는 상품권 제공+
② KT Shop 단독 혜택+
③ ★문자 수신 고객 한정★ 네이버페이 3만원 추가 증정

■ 기간: ~5.31(수)

☞ 전화상담
080-539-0100

☞ KT Shop 전화상담 신청
https://kt.com/ptpo

※ 네이버페이 6월 중 문자메시지로 순차 발송되며, KT멤버십 1포인트(1원) 차감

☎수신거부: 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] 이강인 보러 갈래? 축구 A매치 초청 이벤트!_

(축구팬 여기 집중!) Y박스에서 여러분을 위해 준비한 특별한 이벤트!
6월 부산, 대전에서 열리는 대한민국 축구 국가대표팀 A매치 친선경기에 여러분을 초대합니다.

_경품: A매치 페루전 or 엘살바도르 관람 티켓(경기당 50명 추첨, 1인 2매 제공)
 - 페루전: 6월 16일(금) 오후 8시, 부산 아시아드 주경기장
 - 엘살바도르전: 6월 20일(화) 오후 8시, 대전 월드컵 경기장
_응모방법: Y박스 앱 내 신청, 경품 발송을 위한 개인정보 동의 필수
_응모일정: 6월 5일(월) ~ 6월 11일(일)

▶ Y박스(앱) 바로가기: https://kt.com/pyg1

Y박스에서는 앞으로도 축구 국가대표 친선경기에 Y고객을 초청하는 이벤트를 정기적으로 진행할 예정이오니 지켜봐주세요!

무료수신거부: 080-451-0114

[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] 4천원을 준다고? G마켓 스마일캐시 증정 이벤트! __

(이건 받아야 해!) 

Y덤 고객을 위해 KT에서 준비한 2배 이벤트!
Y덤 고객에게 G마켓 쇼핑할 때 사용할 수 있는 스마일캐시 4천원(최대)을 드립니다.

__ 대상 : KT 5G Y덤 고객
__ 응모 방법 : ① Y박스 앱 내 신청, 스마일캐시 2천원 쿠폰번호 발급 
② G마켓 이벤트 페이지에서 쿠폰번호 입력, 스마일캐시 2천원 즉시 발급 
__ 등록 기간 : 6/19일~6/28일
__ 사용 기간 : 6/19일~6/28일
__ 추가 혜택 : 6/28일까지 스마일캐시 2천원 사용 시, 추가 2천원 적립(7/26일 적용)

▶ Y박스(앱) 바로가기 : https://kt.com/h4zq

※ 본 이벤트는 당사의 사정으로 예고없이 변경, 조기 종료될 수 있습니다.

데이터 2배 주는 Y덤과 함께 Y박스의 풍성한 혜택을 기대해주세요!

[무료수신거부] : 080-451-0114

[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] 4천원을 준다고? G마켓 스마일캐시 증정 이벤트! __

(이건 받아야 해!) 
Y덤 고객을 위해 KT에서 준비한 2배 이벤트!
Y덤 고객에게 G마켓 쇼핑할 때 사용할 수 있는 스마일캐시 4천원(최대)을 드립니다.

__ 대상 : KT 5G Y덤 고객
__ 응모 방법 : 
① Y박스 앱 내 신청, 스마일캐시 2천원 쿠폰번호 발급 
② G마켓 이벤트 페이지에서 쿠폰번호 입력, 스마일캐시 2천원 즉시 발급 
__ 등록 기간 : 6/19일~6/28일
__ 사용 기간 : 6/19일~6/28일
__ 추가 혜택 : 6/28일까지 스마일캐시 2천원 사용 시, 추가 2천원 적립(7/26일 적용)

▶ Y박스(앱) 바로가기 : https://kt.com/h4zq

※ 본 이벤트는 당사의 사정으로 예고없이 변경, 조기 종료될 수 있습니다.

데이터 2배 주는 Y덤과 함께 Y박스의 풍성한 혜택을 기대해주세요!

무료수신거부: 080-451-0114

[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] KT 인터넷으로 갈아타시고, 삼성 75인치 TV 가져가세요! 상담만 받아도 스벅 100% 증정!

KT에서 가입사은품으로 '대형 TV 특별전'을 진행중입니다.
공기청정기, 다이슨 쿨선풍기, 제습기 등 다양한 인기가전도 준비되어 있습니다.
편하게 상담하시고, 무료 스벅 커피도 받으세요!

■ 이벤트1. 전화상담만 받아도 스타벅스 아메리카노 즉시 증정!
■ 이벤트2. KT고객센터 또는 KT Shop에서 인터넷 가입시 역대급 시크릿 혜택!
① 최신 인기 가전 또는 상품권 제공+
② KT Shop 단독 추가 요금 할인 혜택+
③ ★문자 수신 고객 한정★ 네이버페이 3만원 추가 증정

■ 기간: ~7.31(월)

☞ 전화상담
080-539-0100

☞ KT Shop 전화상담 신청
https://kt.com/zypy

※ 네이버페이 8월 중 문자메시지로 순차 발송되며, KT멤버십 1포인트(1원) 차감

☎수신거부: 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] Google One 1개월 쿠폰 즉시 발급 안내 

Gmail, 구글 드라이브, 구글 포토 용량이 부족하셨나요?

데이터 2배 드리는 Y덤에서 Google One 클라우드 스토리지 100GB 1개월 쿠폰을 즉시 제공해드립니다.

넉넉하게 제공되는 클라우드에 소중한 추억을 보관하세요.

☞쿠폰 즉시 발급 바로가기
 https://kt.com/05l9

_대상 : 10~20대 Y덤 고객
_신청기간 : 6.2일~8.31일
_제공혜택 : Google One 100GB 1개월 무료 쿠폰
_신청방법 : 
위 링크 이동>하단 'Google one 100GB 신청' 클릭>리워드 쿠폰 확인
_유의사항 :
Google One 100GB 1개월 무료 쿠폰은 1개월 혜택 종료 후 다음날 1개월 이용료가 결제됩니다.
1개월 무료 혜택 기간 내 구독 취소 시 이용료가 발생되지 않습니다.
자세한 내용은 위 링크에서 확인 가능합니다.

고객님을 위해 항상 최선을 다하는 KT가 되겠습니다. 감사합니다. 

무료수신거부: 080-451-0114

[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] 앱스토어 구독형 3천원 할인!

■ 유튜브프리미엄, 티빙, 웨이브 등
- KT 결제 이용 시 ""3천원 할인""
- 10월까지 이벤트 진행!
- 바로가기: https://kt.com/0ppu

■ 유의사항
- KT 아이폰 이용자 대상
- 이벤트 응모 필수
- 이벤트 별 종료일자 확인 필수
- 이벤트 상세사항 이벤트페이지 참고
- 미리납부는 일부 이용자에 한해 이용불가 할 수 있음
- 할인내역은 KT명세서에서 확인 가능

수신거부콜백번호: 080-451-0114

[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] Y덤 혜택 2배 프로모션(선착순) 안내
 
만 29세 이하 Y덤 고객에게만 드리는 2배 이벤트_
롯데시네마 영화 1+1 예매 쿠폰, KT휴대폰결제 최대 1만원 할인 혜택까지!
선착순 지급되니 누구보다 빠르게_ 신청하세요!
 
▶Y박스에서 자세히 알아보기 : https://kt.com/r80d
 
1. 롯데시네마 영화 1+1 예매 쿠폰 제공
▶기간 : 8/8일~8/31일
▶대상 : KT멤버십 & Y덤 고객(선착순 3만명)
▶혜택 : 롯데시네마 2D 영화 1+1 예매 쿠폰
▶조건 : KT멤버십 포인트 1,000점 차감
 
2. KT휴대폰결제 이용 시 최대 1만원 할인
▶기간 : 8/8일~8/25일
▶대상 : KT 만 19세~29세 고객(선착순 3만명)
▶혜택 : KT휴대폰결제 이용 시 사용 가능한 5천원+5천원 할인 쿠폰
▶조건
- 신규 고객 5천원 이상 구매 시 5천원 할인쿠폰, 기존 고객 3만원 이상 구매 시 5천원 할인 쿠폰 제공
- 8월에 5천원 쿠폰 사용 시, 9월에 동일 조건의 5천원 쿠폰 추가 제공
 
고객님을 위해 항상 최선을 다하는 KT가 되겠습니다.
 
감사합니다.

[무료수신거부] : 080-451-0114


[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] 영화 예매권 1+1, 휴대폰 결제 최대 1만원 할인 혜택 제공
 
만 29세 이하 KT Y덤 고객에게만 드리는 2배 혜택__

롯데시네마 영화 1+1 예매 쿠폰, KT휴대폰결제 최대 1만원 할인 혜택까지!
선착순 지급되니 누구보다 빠르게_ 신청하세요!
 
▶Y박스에서 자세히 알아보기 : https://kt.com/r80d
 
1. 롯데시네마 영화 1+1 예매 쿠폰 제공
▶기간 : 8/8일~8/31일
▶대상 : KT멤버십 & Y덤 고객(선착순 3만명)
▶혜택 : 롯데시네마 2D 영화 1+1 예매 쿠폰
▶조건 : KT멤버십 포인트 1,000점 차감
 
2. KT휴대폰결제 이용 시 최대 1만원 할인
▶기간 : 8/8일~8/25일
▶대상 : KT 만 19세~29세 고객(선착순 3만명)
▶혜택 : KT휴대폰결제 이용 시 사용 가능한 5천원+5천원 할인 쿠폰
▶조건
- 신규 고객 5천원 이상 구매 시 5천원 할인쿠폰, 기존 고객 3만원 이상 구매 시 5천원 할인 쿠폰 제공
- 8월에 5천원 쿠폰 사용 시, 9월에 동일 조건의 5천원 쿠폰 추가 제공
 
고객님을 위해 항상 최선을 다하는 KT가 되겠습니다.
 
감사합니다.

[무료수신거부] : 080-451-0114

[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] KT 인터넷으로 갈아타시고, 삼성 75인치 TV 가져가세요! 상담만 받아도 스벅 100% 증정!

KT에서 가입사은품으로 '대형 TV 특별전'을 진행중입니다.
공기청정기, 다이슨 쿨선풍기, 제습기 등 다양한 인기가전도 준비되어 있습니다.
편하게 상담하시고, 무료 스타벅스 커피도 받으세요!

■ 이벤트1. 전화상담만 받아도 스타벅스 아메리카노 즉시 증정!
■ 이벤트2. KT고객센터 또는 KT Shop에서 인터넷 가입시 역대급 시크릿 혜택!
① 최신 인기 가전 또는 상품권 제공+
② KT Shop 단독 추가 요금 할인 혜택+
③ ★문자 수신 고객 한정★ 네이버페이 3만원 추가 증정

■ 기간: ~9.30(토)

☞ 전화상담
080-539-0100

☞ KT Shop 전화상담 신청
https://kt.com/6pmm

※ 네이버페이 10월 중 문자메시지로 순차 발송되며, KT멤버십 1포인트 차감 (KT 핸드폰 유지 필수)

☎수신거부: 080-451-0114",湲곌
ham,"[Web발신]
[광고]
[KT본사 고객센터 혜택안내]
080-033-0123
안녕하세요 고객님~
가입상담 도와드린 KT 본사 혜택부서 담당자 성정열 입니다.
저희 KT 상품관련하여 언제든지 고객님 불편함 없도록
맞춤형 컨설팅을 도와드릴 담당자로서 추후 상품관련하여
궁금하신 사항은 언제든 연락 부탁드립니다.

추후 다른장소나 지인 또는 가족분들께서 인터넷과 TV가
필요한경우 저를 소개해주셔서 찾아주시면 추가 혜택을 
제공해드릴 수 있으니 아래 적혀있는 직통번호로 
성정열 상담사 찾아주시면 빠른연락 드리겠습니다.

본사 헤택부서 / 직통번호 : 
080-033-0123(무료직통번호)

▶ 17년 연속 고객만족도 1위 인터넷을 경험 하실 수 있습니다.
▶ KT TV만의 장점★ 고객만족도 1위 IPTV 가입자수 1위!

※ 무료수신거부 : 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] 디즈니+ 3개월 프로모션 혜택 안내

700만이 선택한 '엘리멘탈'을 디즈니+에서 만나보세요!

본 문자를 수신하신 고객님에게는 디즈니+ 3개월 프로모션 혜택을 드립니다.

이번 주말에는 눈물샘 자극하는 촉촉한 로맨스, 엘리멘탈 어떠세요?

☞혜택 바로가기 :
 https://kt.com/nr2r

■ 유의사항
- 3개월 무료 혜택 종료 후 자동 유료 전환되는 상품입니다. 추가 이용을 원하지 않을 경우 3개월 기간 내 구독 취소가 필요합니다.
- KT 5G 초이스 요금제, 패밀리 박스에서 디즈니+ 3개월 프로모션 혜택을 신청한 경우 Y덤 고객 대상 디즈니+ 3개월 프로모션 혜택 중복 신청 불가합니다.
- 자세한 내용은 Y박스에서 확인 하실 수 있습니다.

고객님을 위해 항상 최선을 다하는 KT가 되겠습니다.

감사합니다.

무료수신거부 : 080-451-0114

[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] 디즈니+ 3개월 프로모션 혜택 안내

류승룡, 한효주, 조인성 배우의 열연이 돋보이는 '무빙'을 지금 디즈니+에서 만나보세요!

본 문자를 수신하신 20대 Y덤 고객님에게는 디즈니+ 3개월 프로모션 혜택을 드립니다.

이번 주말에는 휴먼 액션 시리즈 '무빙' 정주행 어떠세요?

☞혜택 바로가기 :
 https://kt.com/nr2r

■ 유의사항
- 3개월 무료 혜택 종료 후 자동 유료 전환되는 상품입니다. 추가 이용을 원하지 않을 경우 3개월 기간 내 구독 취소가 필요합니다.
- KT 5G 초이스 요금제, 패밀리 박스에서 디즈니+ 3개월 프로모션 혜택을 신청한 경우 Y덤 고객 대상 디즈니+ 3개월 프로모션 혜택 중복 신청 불가합니다.
- 자세한 내용은 Y박스에서 확인 하실 수 있습니다.

고객님을 위해 항상 최선을 다하는 KT가 되겠습니다.

감사합니다.

무료수신거부 : 080-451-0114

[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] 넷플릭스 3천원 할인

■ 넷플릭스 3천원 할인받고 감상하세요 (~11/30)
 - 스탠다드/프리미엄 3천원 할인
 - 베이식 2천원 할인

■ 이벤트 바로가기
https://ktconpay.com/pr/9BAFOV

■ 넷플릭스 결제수단에서 ""통신요금에 통합하기"" 선택 시 청구할인 적용

■ 이벤트 응모 필수

[무료수신거부] : 080-451-0114

[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] KT 인터넷으로 갈아타시고, 삼성 75인치 TV 가져가세요! 상담만 받아도 스벅 100% 증정!

KT에서 가입사은품으로 '대형 TV 특별전'을 진행중입니다.
공기청정기, 무선 청소기, 로봇청소기 등 다양한 인기가전도 준비되어 있습니다.
편하게 상담하시고, 무료 스타벅스 커피도 받으세요!

■ 이벤트1. 전화상담만 받아도 스타벅스 아메리카노 즉시 증정!
■ 이벤트2. KT고객센터 또는 KT Shop에서 인터넷 가입시 역대급 시크릿 혜택!
① 최신 인기 가전 또는 상품권 제공+
② KT Shop 단독 추가 요금 할인 혜택+
③ ★문자 수신 고객 한정★ 네이버페이 3만원 추가 증정

■ 기간: ~11.30(목)

☞ 전화상담
080-539-0100

☞ KT Shop 전화상담 신청
https://kt.com/ty1l

※ 네이버페이 12월 중 문자메시지로 순차 발송되며, KT멤버십 1포인트 차감 (KT 핸드폰 유지 필수)

☎수신거부: 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] iCloud+ 할인이벤트!

■ iCloud+ 2,000원 할인!
- iCloud+ KT결제 이용 시 할인
- 바로가기: https://kt.com/272f

추가혜택) 앱스토어 최대 5% 할인!
- KT결제 이용 시 앱스토어 할인
- 바로가기: https://kt.com/fhsc

■ 유의사항
- 이벤트 응모 필수
- 이벤트 상세사항 이벤트페이지 참고
- 미리납부 일부 이용자 이용불가
- 할인내역은 KT명세서에서 확인 가능

수신거부콜백번호: 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] iCloud+ 할인이벤트!

■ iCloud+ 2,000원 할인!
- iCloud+ KT결제 이용 시 할인
- 바로가기: https://kt.com/w620


추가혜택1) 앱스토어 최대 5% 할인!
- 바로가기: https://kt.com/kxbi


추가혜택2) 구독형 3,000원 할인!
- 바로가기: https://kt.com/w64c


■ 유의사항
- 이벤트 응모 필수
- 이벤트 상세사항 이벤트페이지 참고
- 미리납부 일부 이용자 이용불가
- 할인내역은 KT명세서에서 확인 가능

수신거부콜백번호: 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT 안내] _16강전 시작_ 이강인 선수 응원 댓글 달고 친필 사인 유니폼 받자 __ (~2. 12)

오늘 새벽 1시 아시안컵 16강전...__ 실시간 응원이 어렵다면 Y박스에 이강인 선수 응원 메시지를 남겨주세요!
KT와 더 길~게 함께할 이강인 선수의 친필 사인 유니폼도 준비했어요 _

쵋 Y박스 내 '이강인 선수 KT 모델 재계약 기념 이벤트!' 접속
해당 이벤트 바로가기 : https://kt.com/ldlb
_ 이강인 선수 응원 댓글 남기고 응모하기 누르면 완료

__경품 : 이강인 소속팀 친필 사인 유니폼(1명)
__응모일정 : 24. 01. 22 (월) ~ 02. 12 (월)
__당첨자 발표 : 24. 2 .16 (금) 15:00 예정 / 개별 연락 후 배송 진행

※ Y박스 APP - 본 이벤트 게시물 내 하단 버튼(이벤트 응모하기)을 클릭하셔야 응모가 인정됩니다 
※ 이벤트 응모 시 입력한 주소로 경품이 발송됩니다.
※ 이벤트 진행 일정과 내용, 경품, 당첨자 발표, 배송 일정은 당사 사정에 의해 예고없이 변경 또는 지연될 수 있습니다.

무료수신거부 : 080-451-0114


[마음을 담다, DIGICO KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] 구독형 1만원 할인이벤트!

■ 구독형 1만원 할인!
- 구독형 상품 KT결제 이용 시 할인
- 바로가기: https://kt.com/dzdo


추가혜택1) iCloud+ 2,000원 할인!
- iCloud+ KT결제 이용 시 할인
- 바로가기: https://kt.com/49b1


추가혜택2) 앱스토어 최대 5% 할인!
- 바로가기: https://kt.com/ypbh


■ 유의사항
- 이벤트 응모 필수
- 이벤트 상세사항 이벤트페이지 참고
- 미리납부 일부 이용자 이용불가
- 할인내역은 KT명세서에서 확인 가능

수신거부콜백번호: 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] 넷플릭스 최대 3천원 할인


넷플릭스 구독 KT 결제 시 역대급 할인 혜택 제공!★


넷플릭스 KT 결제 할인 이벤트
프리미엄 3,000원 할인
스탠다드/광고형 스탠다드 1,000원 할인

넷플릭스 구독은 KT에서

 ▼혜택 받기▼
https://kt.com/i6o8


[무료수신거부] : 080-451-0114

[KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] 4월요금 혜택받기!!!

안녕하세요? KT 입니다..
4월달 요금혜택.. KT앱테크 서비스 ""캐시리워드""로 받으세요.

__캐시리워드__로 요금납부하면 4월달 청구요금에서 리워드로 납부한 만큼 ""납부하실 금액""이 차감 됩니다.
__ 명세서상 [제휴사납부] 항목으로 표기.
__ 3/31일까지 신청건에 한하여 4월 요금차감 반영

_리워드 적립하는 방법_
1__ 최초적립 배너통해 리워드 적립하면 500원 적립!!
2__ 매일매일 출첵하면 리워드가 매일 또 적립!!
3__ 캐시리워드를 통해 쿠팡구매하면 또 적립!!
4__ 퀴즈정답만 맞춰도 리워드 또 적립!!
5__ 자동차보험 견적만 확인해도 또 적립!!

지금바로.. 캐시리워드로 요금혜택을 받으세요~____

__ 캐시리워드 바로가기 __
https://kt.com/ipih

※ 캐시리워드 이용안내/유의사항을 꼭!! 확인하세요.

[무료수신거부] 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] 인터넷/TV 알뜰할인 프로모션! 상담만 받아도 스벅 100% 증정!

KT에서 알뜰할인 프로모션을 진행합니다. 
편하게 안내 받으시고, 스타벅스 커피 한잔 하세요!

■ 혜택1. 전화상담만 받아도 스타벅스 아메리카노 즉시 증정!
■ 혜택2. KT고객센터 또는 KT닷컴 인터넷 가입 혜택!
① 알뜰할인 프로모션으로 최대 월 11,000원 할인
② 또는 '대형TV 특별전' 등 최신 인기 가전/상품권 제공
③ KT닷컴 단독 최대 월 3,300원 한 번 더 할인

■ 기간: ~4.30(화)

☞ 전문 상담사 바로 연결
080-539-0100

☞ KT닷컴 상담 예약
https://kt.com/by48

☎수신거부: 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] 4월 명세서 요금혜택 알아보기~

안녕하세요? KT 입니다.. 4월달 명세서 안내 받으셨죠?
KT만의 요금테크 서비스 [캐시리워드]로 요금혜택을 받을 수 있는 방법을 알려드릴께요..

캐시리워드에서 _출첵하고 적립하고, __쿠팡구매하고 적립하고.. _퀴즈정답 맞추면 적립되고.. __차보험 견적확인해도 적립되고..
이렇게 리워드를 모아서 핸드폰, 인터넷, TV요금을 납부하면 5월달 청구요금에서 리워드로 납부한 만큼 요금이 차감 됩니다..와우~ @.@;;
____ 4/30일까지 신청건은 5월 요금에 반영

__10만명이 넘는 고객들이 헤택받는 캐시리워드__

__캐시리워드 바로가기 
 https://kt.com/tf4e

※ 캐시리워드 이용안내/유의사항을 꼭!! 확인하세요.

[무료수신거부] 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] 미리 준비하는 5월의 요금혜택 안내

안녕하세요? KT 입니다.. 
KT만의 요금혜택 서비스 [캐시리워드]로 지금부터 준비하시면 5월에 요금혜택을 받을 수 있어요..

1__매일매일 _출첵적립 
2__쿠팡으로 __구매적립 
3__퀴즈풀고 __적립
4__인스타 팔로우__적립
5__차보험 견적 __적립
6__유튜브 구독/알림__적립
등 다양한 적립리워드를 모아서 핸드폰, 인터넷, TV요금을 납부신청하면 5월 요금에서 차감청구 됩니다.
__4/30일까지 신청건은 5월 요금에 반영__

__캐시리워드 바로가기__
 https://kt.com/5of3

※ 캐시리워드 이용안내/유의사항을 꼭!! 확인하세요.

[무료수신거부] 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] 티빙+스타벅스 출시 기념 혜택! 

♥이벤트 종료 D-11♥

KT '티빙 + 스타벅스' 구독하고 티빙 콘텐츠 무제한 감상과 함께 매월 스타벅스 아메리카노 한잔 즐기세요_( “_ )__

■ 지금 구독하면 매월 4,500원 할인 제공!
티빙 가격으로 티빙과 스타벅스 구독_♥
☞ https://kt.com/4nrz

■ 스타벅스 사이즈 업 쿠폰 3장 100% 지급! 
시즌 한정 SS 텀블러도 추첨 증정_♥
☞ https://kt.com/4h8h

■ 구독 첫 달은 스타벅스 아메리카노 3잔!
① 티빙+스타벅스 구독하면 매월 1잔!
② 티빙 어플에 티빙ID 등록하면 추가 1잔!
☞ https://kt.com/s2i2
③ 멤버십 달.달.혜택 참여하면 추가 1잔!
☞ https://kt.com/ecqo

고객님을 위해 항상 최선을 다하는 KT가 되겠습니다.
감사합니다.

☎문의전화: 고객센터 1514
[무료수신거부] : 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] Y박스 5월 신규가입 이벤트 
스타벅스아메리카노가 0원 _ 
 
안녕하세요 고객님! KT입니다.

5월 Y박스 가입하시면 
시원한 스타벅스 아이스아메카노를 드립니다__
 
▶응모 기간 : 5월 9일(금) ~ 5월 31일(금)
▶응모 경품 : 스타벅스 아이스아메리카노T
▶응모 대상 : 5월 Y박스 앱 신규 회원가입 고객
 __ https://kt.com/t480 
* 해당 이벤트는 신규가입 고객 대상 이벤트로, 기존 가입 고객은 응모 대상에서 제외됩니다.
 
5월 빵빵한 #와이로운혜택__도 함께 참여해보세요!

[무료수신거부] : 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] 스벅 아아 한잔 받고 티웨이항공 할인권까지!!_

안녕하세요. 고객님, KT입니다.

5월 Y박스 앱 설치하시고 가입만 하면 시원한 스타벅스 아이스아메리카노를 드립니다__

▶ 응모기간: 5월 9일(금) ~ 5월 31일(금)
▶ 응모경품: 스타벅스 아이스 아메리카노T
▶응모대상: 5월 Y박스 앱 신규 회원 가입 고객
 __https://kt.com/t480
*해당 이벤트는 신규가입 고객 대상 이벤트로, 기존 가입 고객은 응모 대상에서 제외됩니다.

5월도 빵빵한 __와이로운 혜택__으로 티웨이항공 시드니 20만원 할인 쿠폰 GET하기
 __https://kt.com/6twr

[무료수신거부] : 080-451-0114

[KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] 스벅 아아 한잔 받고 티웨이항공 할인권까지!!_

안녕하세요. 고객님, KT입니다.

5월 Y박스 앱 설치하시고 가입만 하면 시원한 스타벅스 아이스아메리카노를 드립니다__

▶ 응모기간: 5월 9일(금) ~ 5월 31일(금)
▶ 응모경품: 스타벅스 아이스 아메리카노T
▶응모대상: 5월 Y박스 앱 신규 회원 가입 고객
 __https://kt.com/t480
*해당 이벤트는 신규가입 고객 대상 이벤트로, 기존 가입 고객은 응모 대상에서 제외됩니다.

5월도 빵빵한 __와이로운 혜택__으로 티웨이항공 시드니 20만원 할인 쿠폰 GET하기
 __https://kt.com/6twr

[무료수신거부] : 080-451-0114

[KT]",湲곌
ham,"[Web발신]
(광고)[KT안내] 7월 통신요금 혜택 미리받기!!

안녕하세요? KT 입니다.
통신요금 혜택을 받을 수 있는 꿀팁을 알려드릴께요.
바로 KT만의 요금혜택 [캐시리워드]로 준비하면 요금혜택을 받을 수 있어요..____

_ 매일매일 출첵하고 리워드 적립하기_
_ 퀴즈풀고 적립하기_
_ 쿠팡구매 적립하기__
_ 유튜브구독 적립하기__
_ 차보험료 확인하고 적립하기__

적립된 리워드로 핸드폰, 인터넷, TV요금을 납부 신청하면 7월 요금에서 할인(차감)청구 됩니다. 
-명세서에 '제휴사 납부(KT 캐시리워드통신비혜택)'항목으로 할인(차감)금액 표기

지금부터 매일매일 리워드를 적립하세요. 6/30일까지 신청건은 7월 요금에 반영됩니다.

__캐시리워드 바로가기__
 https://kt.com/qdib

※ 캐시리워드 이용안내/유의사항을 꼭!! 확인하세요.

[무료수신거부] 080-451-0114",湲곌
ham,"[Web발신]
(광고)[KT안내] 티빙 x 애플KT결제 50% 할인

단 3개월 동안만!!
티빙 & 아이클라우드 or 애플뮤직
KT결제 50% 할인이벤트 진행합니다.
(이벤트 기간: 6/1~8/31)


■ 티빙 & 애플뮤직 50% 할인!
- 티빙 광고형 스탠다드 + 애플뮤직
- 14,400원 상품을 7,200원에!!
- 바로가기: https://kt.com/skub


■ 티빙 & 아이클라우드 50% 할인!
- 티빙 광고형 스탠다드 + 아이클라우드
- 16,600원 상품을 8,300원에!!
- 바로가기: https://kt.com/yuun


■ 유의사항
- 애플 KT결제 시 할인 제공
- 이벤트 1회 응모 필수
- 응모한 월부터 할인 제공
- KT결제 대상 상품: 티빙 광고형 스탠다드(iOS), 애플뮤직(개인, 가족), 아이클라우드+(2TB)
- 이벤트 상세사항 각 이벤트페이지 참고
- 미리납부 일부 이용자 이용불가
- 할인내역은 KT명세서에서 확인 가능

[무료수신거부]: 080-935-3520

[KT, 당신과_미래 사이에]",湲곌
